,T_z1,T_z2,T_z3,T_z4,T_z5,T_z6,T_z7,T_z8,T_z9,T_z10,T_z11,T_z12,T_z13,T_z14,T_z15,T_z16,T_z17,T_z18,T_z19
2021-06-16,11.10482941,8.022884251,5.629202148,4.586878125,3.680434679,2.611423664,2.669347871,2.012459913,0.976659786,-0.764331632,-1.245068247,-1.466231774,-1.654671351,-1.984575935,-2.06891098,-2.06891098,-2.06891098,-2.06891098,-2.06891098
2021-06-17,11.87445602,9.186751354,7.067748562,6.00347807,5.074527001,3.995931725,4.205803015,3.4556405,2.313088533,0.387160844,-0.095387592,-0.346807121,-0.561113525,-0.938124569,-1.034288788,-1.034288788,-1.034288788,-1.034288788,-1.034288788
2021-06-18,11.21809921,8.570550784,6.482061716,5.428047834,4.512232618,3.440184401,3.652671865,2.907272423,1.773094346,-0.138876234,-0.616516243,-0.865882242,-1.078499791,-1.453818786,-1.549402618,-1.549402618,-1.549402618,-1.549402618,-1.549402618
2021-06-19,10.74013672,8.418755369,6.555563976,5.473772415,4.540578685,3.441806851,3.789784738,2.956231228,1.718910829,-0.371319512,-0.854380837,-1.134636796,-1.373342404,-1.789524514,-1.896116638,-1.896116638,-1.896116638,-1.896116638,-1.896116638
2021-06-20,10.1955162,7.579803718,5.528417772,4.5461459,3.676541773,2.690353177,2.839832863,2.170842028,1.141312063,-0.592602061,-1.04041675,-1.267661945,-1.46096017,-1.792652131,-1.878229523,-1.878229523,-1.878229523,-1.878229523,-1.878229523
2021-06-21,10.68096695,8.012361454,5.912899864,4.8782794,3.970759132,2.925461684,3.111220735,2.391608782,1.291207228,-0.563051009,-1.033165486,-1.274873103,-1.480835721,-1.841807197,-1.934038544,-1.934038544,-1.934038544,-1.934038544,-1.934038544
2021-06-22,12.3834816,9.895099427,7.941348101,6.995931499,6.174272513,5.210520534,5.363826076,4.714885733,3.718584257,2.04030104,1.609816847,1.390522168,1.203834625,0.880317761,0.797227478,0.797227478,0.797227478,0.797227478,0.797227478
2021-06-23,9.483674622,6.186238654,3.642302887,2.611409786,1.712333684,0.652418411,0.627910626,0.021361208,-0.956959118,-2.598347995,-3.078324608,-3.282553703,-3.456601457,-3.762078107,-3.840078735,-3.840078735,-3.840078735,-3.840078735,-3.840078735
2021-06-24,8.717664337,5.469202603,2.959268324,1.925056049,1.044299231,-0.038803727,-0.04403312,-0.662846481,-1.655341484,-3.321260397,-3.801703802,-4.008320699,-4.184635153,-4.498907845,-4.578592682,-4.578592682,-4.578592682,-4.578592682,-4.578592682
2021-06-25,9.20333252,6.204149454,3.885177417,2.922230122,2.136893885,1.094553076,1.097702459,0.517128908,-0.411681462,-1.971020541,-2.417897417,-2.614760582,-2.782325868,-3.07216191,-3.146665955,-3.146665955,-3.146665955,-3.146665955,-3.146665955
2021-06-26,7.02980957,2.97229404,-0.159228628,-1.433630506,-2.48484886,-3.854395373,-3.879089622,-4.632168122,-5.845059406,-7.880238812,-8.4732509,-8.725698183,-8.940990541,-9.322020258,-9.418943787,-9.418943787,-9.418943787,-9.418943787,-9.418943787
2021-06-27,6.592347717,2.988821297,0.193854905,-1.006065333,-1.984542892,-3.280739552,-3.232923988,-3.979510841,-5.161634281,-7.147901792,-7.702330683,-7.959593981,-8.177982804,-8.543498148,-8.638903046,-8.638903046,-8.638903046,-8.638903046,-8.638903046
2021-06-28,10.86287842,7.817172222,5.437628323,4.33855014,3.410395398,2.260032832,2.387821054,1.659859067,0.529909317,-1.371777421,-1.874996686,-2.125917682,-2.33887209,-2.69423843,-2.787123108,-2.787123108,-2.787123108,-2.787123108,-2.787123108
2021-06-29,14.69887695,11.67226993,9.323613896,8.310085633,7.434743372,6.388644666,6.435128495,5.801545243,4.799874825,3.116606654,2.648611634,2.431030529,2.246229702,1.934887089,1.853871918,1.853871918,1.853871918,1.853871918,1.853871918
2021-06-30,14.48701248,11.8933375,9.867407963,8.933678326,8.135458003,7.167638922,7.274268107,6.656891102,5.698076497,4.084478939,3.656853711,3.448219521,3.270588658,2.962377482,2.88326416,2.88326416,2.88326416,2.88326416,2.88326416
2021-07-01,11.59451065,9.110047256,7.181855084,6.348687668,5.641566976,4.769365697,4.808623973,4.287175052,3.463098842,2.078228042,1.693578576,1.519042172,1.370185022,1.10655053,1.039510345,1.039510345,1.039510345,1.039510345,1.039510345
2021-07-02,10.48570404,8.178528626,6.369354945,5.504131963,4.745065533,3.869478257,4.000044571,3.411317509,2.505051453,0.978771848,0.584262281,0.389088022,0.222409932,-0.077345509,-0.153044128,-0.153044128,-0.153044128,-0.153044128,-0.153044128
2021-07-03,13.58760223,11.57182411,9.959220314,9.045972848,8.276767756,7.329601607,7.604784434,6.910801111,5.876629712,4.13016727,3.72135247,3.487675396,3.288683828,2.94259304,2.853852844,2.853852844,2.853852844,2.853852844,2.853852844
2021-07-04,13.38387833,11.0522143,9.205592886,8.241301604,7.413852201,6.424632878,6.648641382,5.951032425,4.896655395,3.118209143,2.682866361,2.449124944,2.249892559,1.899513229,1.810128784,1.810128784,1.810128784,1.810128784,1.810128784
2021-07-05,5.071432643,2.783373422,0.053198108,-1.057483168,-2.061087654,-3.28441229,-3.317255008,-4.041523054,-4.86676517,-6.523917605,-6.990673603,-7.180354027,-7.344744389,-7.690251641,-7.771829347,-7.771829347,-7.771829347,-7.771829347,-7.771829347
2021-07-06,3.78655868,1.688521219,-0.902634916,-1.991254634,-2.982702021,-4.173847136,-4.166890844,-4.898847801,-5.725253521,-7.385858236,-7.840180399,-8.032491953,-8.199098813,-8.547960023,-8.630456666,-8.630456666,-8.630456666,-8.630456666,-8.630456666
2021-07-07,1.887106471,-0.239335388,-2.850135519,-3.936453717,-4.927392677,-6.115429638,-6.120143439,-6.84455764,-7.662162225,-9.307551605,-9.761449559,-9.950783583,-10.11491968,-10.46083164,-10.54241345,-10.54241345,-10.54241345,-10.54241345,-10.54241345
2021-07-08,0.888937526,-1.155719695,-3.704710119,-4.771796353,-5.756423693,-6.913904502,-6.911409137,-7.628014898,-8.431118188,-10.05243236,-10.49700918,-10.68363843,-10.84547658,-11.1875032,-11.26807568,-11.26807568,-11.26807568,-11.26807568,-11.26807568
2021-07-09,-0.419724889,-2.571637295,-5.206822386,-6.324429353,-7.364655723,-8.561522451,-8.542282734,-9.298016223,-10.15911739,-11.8784206,-12.34553595,-12.54714762,-12.72149406,-13.08007007,-13.16549848,-13.16549848,-13.16549848,-13.16549848,-13.16549848
2021-07-10,-1.065770574,-3.300449554,-6.000943168,-7.151594062,-8.227310794,-9.451067291,-9.425024271,-10.20416721,-11.10086908,-12.88018971,-13.36227507,-13.57255605,-13.75417755,-14.12317159,-14.21153424,-14.21153424,-14.21153424,-14.21153424,-14.21153424
2021-07-11,3.131231837,1.300593271,-1.095208151,-2.154129133,-3.141185877,-4.276909681,-4.212457111,-4.956771184,-5.786888702,-7.455885847,-7.89325999,-8.090035764,-8.260376211,-8.614316572,-8.698281983,-8.698281983,-8.698281983,-8.698281983,-8.698281983
2021-07-12,2.843306117,0.959282827,-1.48201653,-2.578871717,-3.613488672,-4.772464474,-4.686473077,-5.464864406,-6.343553276,-8.094894896,-8.548701008,-8.758346717,-8.939450071,-9.308017725,-9.39621518,-9.39621518,-9.39621518,-9.39621518,-9.39621518
2021-07-13,2.099474482,0.03424892,-2.532649296,-3.616213817,-4.607214552,-5.788892038,-5.776315663,-6.508177887,-7.332865148,-8.990795677,-9.442462952,-9.634774542,-9.801374223,-10.15007296,-10.23254559,-10.23254559,-10.23254559,-10.23254559,-10.23254559
2021-07-14,4.150873713,1.884363275,-0.834421291,-1.964150745,-2.988596005,-4.225604275,-4.231789407,-4.98153582,-5.840113493,-7.554230748,-8.028362624,-8.227710413,-8.400174616,-8.75642559,-8.841146211,-8.841146211,-8.841146211,-8.841146211,-8.841146211
2021-07-15,2.460398249,0.344727792,-2.260975362,-3.359755257,-4.356657003,-5.56131394,-5.549752414,-6.290259531,-7.129057523,-8.810640194,-9.269423799,-9.464908761,-9.634176699,-9.986807183,-10.07037137,-10.07037137,-10.07037137,-10.07037137,-10.07037137
2021-07-16,0.093824916,-2.357317844,-5.217161861,-6.397803509,-7.483903439,-8.756620979,-8.771002326,-9.546934884,-10.44979825,-12.23794284,-12.73617335,-12.94507106,-13.12557579,-13.49390016,-13.58194135,-13.58194135,-13.58194135,-13.58194135,-13.58194135
2021-07-17,3.022936396,1.210906784,-1.177477881,-2.264770552,-3.307956128,-4.439492532,-4.339522773,-5.119452399,-5.996726979,-7.746215711,-8.194820122,-8.405140468,-8.586790101,-8.955720846,-9.044080476,-9.044080476,-9.044080476,-9.044080476,-9.044080476
2021-07-18,2.908316188,0.96895028,-1.508806338,-2.592226998,-3.606259078,-4.762247709,-4.708289695,-5.461765146,-6.309515702,-8.007715626,-8.457046201,-8.657318225,-8.830586186,-9.188582708,-9.273709992,-9.273709992,-9.273709992,-9.273709992,-9.273709992
2021-07-19,1.024649196,-1.108159553,-3.730153001,-4.849407001,-5.892552201,-7.089137898,-7.061923983,-7.822843608,-8.690016793,-10.41981344,-10.88725451,-11.09046071,-11.26618303,-11.6275269,-11.71362088,-11.71362088,-11.71362088,-11.71362088,-11.71362088
2021-07-20,-0.184274144,-2.462046205,-5.198357399,-6.375150489,-7.484058034,-8.723558486,-8.684736961,-9.486273447,-10.41528191,-12.24931423,-12.7428377,-12.96150517,-13.15014954,-13.52888702,-13.62003873,-13.62003873,-13.62003873,-13.62003873,-13.62003873
2021-07-21,1.139418177,-0.938049448,-3.525639538,-4.668441514,-5.752070552,-6.950396386,-6.880667256,-7.67805034,-8.59174407,-10.40123189,-10.87727175,-11.09447207,-11.28186035,-11.65827361,-11.7488458,-11.7488458,-11.7488458,-11.7488458,-11.7488458
2021-07-22,-0.022134252,-2.32537387,-5.075609176,-6.232165571,-7.302258033,-8.543790086,-8.534292734,-9.308315705,-10.20143238,-11.97411418,-12.45984815,-12.66814924,-12.84812726,-13.21514758,-13.30290006,-13.30290006,-13.30290006,-13.30290006,-13.30290006
2021-07-23,-0.718358464,-2.975562184,-5.694437238,-6.857075659,-7.94443959,-9.179011441,-9.148050073,-9.936983273,-10.84798793,-12.65150389,-13.13888424,-13.35291094,-13.53765961,-13.91079118,-14.00036786,-14.00036786,-14.00036786,-14.00036786,-14.00036786
2021-07-24,-3.610333867,-6.088902078,-8.975296077,-10.19107359,-11.31898328,-12.61500099,-12.60222596,-13.41353227,-14.36545806,-16.23698457,-16.75003632,-16.97277661,-17.16479592,-17.54746112,-17.63984845,-17.63984845,-17.63984845,-17.63984845,-17.63984845
2021-07-25,-2.305379338,-4.691387026,-7.499996613,-8.655429835,-9.716279139,-10.9666349,-10.98553439,-11.74395353,-12.62002696,-14.36302979,-14.84980394,-15.0523594,-15.22752357,-15.58781318,-15.67364667,-15.67364667,-15.67364667,-15.67364667,-15.67364667
2021-07-26,2.949789576,0.672994968,-2.064702842,-3.251736657,-4.364788836,-5.618858969,-5.569254403,-6.382653184,-7.327621096,-9.188853166,-9.686534072,-9.910315844,-10.10315761,-10.48591322,-10.57848142,-10.57848142,-10.57848142,-10.57848142,-10.57848142
2021-07-27,2.842573695,0.826808103,-1.702927953,-2.775934762,-3.76809141,-4.928322932,-4.910247448,-5.638612618,-6.456183319,-8.102370976,-8.548838669,-8.739825207,-8.905313517,-9.252432967,-9.334459046,-9.334459046,-9.334459046,-9.334459046,-9.334459046
2021-07-28,1.883348994,-0.186285564,-2.762626068,-3.877329269,-4.918903332,-6.107425509,-6.064123398,-6.830777812,-7.702626945,-9.440879227,-9.90532149,-10.11074246,-10.28830473,-10.65189043,-10.738672,-10.738672,-10.738672,-10.738672,-10.738672
2021-07-29,1.977652125,-0.001376813,-2.516301933,-3.644484677,-4.722385061,-5.897652379,-5.810547629,-6.608270879,-7.517651598,-9.320552132,-9.788850028,-10.00599698,-10.19335447,-10.57001877,-10.66061948,-10.66061948,-10.66061948,-10.66061948,-10.66061948
2021-07-30,3.136152797,1.353509517,-1.009013328,-2.071400238,-3.077876598,-4.199695877,-4.115778407,-4.872354604,-5.716691799,-7.410288081,-7.848206567,-8.04969617,-8.223962758,-8.582901,-8.668363313,-8.668363313,-8.668363313,-8.668363313,-8.668363313
2021-07-31,4.04870037,2.233866939,-0.37834212,-1.495965892,-2.569306163,-3.76108229,-3.733712949,-4.491566469,-5.321693721,-7.023891895,-7.478213575,-7.6787152,-7.852139737,-8.209598433,-8.294683149,-8.294683149,-8.294683149,-8.294683149,-8.294683149
2021-08-01,3.666231192,1.760301921,-0.918678151,-2.047497192,-3.123334004,-4.334966866,-4.326078654,-5.080952958,-5.91147616,-7.6136444,-8.074179197,-8.273595026,-8.446114931,-8.802416223,-8.887155225,-8.887155225,-8.887155225,-8.887155225,-8.887155225
2021-08-02,5.339471854,3.663233351,1.148432845,0.027258025,-1.064305823,-2.241636082,-2.164990206,-2.950879496,-3.812119171,-5.56839959,-6.02166047,-6.232894949,-6.415261723,-6.784164486,-6.872667005,-6.872667005,-6.872667005,-6.872667005,-6.872667005
2021-08-03,5.492841757,3.93707945,1.507888793,0.388236783,-0.720268251,-1.875536387,-1.760737134,-2.565733627,-3.446915975,-5.238107142,-5.688566567,-5.906852266,-6.095123189,-6.472205298,-6.563050916,-6.563050916,-6.563050916,-6.563050916,-6.563050916
2021-08-04,-0.579633676,-2.799976688,-5.706144799,-6.857496466,-7.93623413,-9.19265797,-9.264004828,-9.99020456,-10.79727654,-12.45705609,-12.93246826,-13.12084824,-13.28419531,-13.62922197,-13.71051948,-13.71051948,-13.71051948,-13.71051948,-13.71051948
2021-08-05,-0.774293863,-2.948107766,-5.820249026,-6.96626597,-8.039712011,-9.290672023,-9.35222709,-10.08038641,-10.88784703,-12.54864862,-13.02104366,-13.21049438,-13.374692,-13.71992369,-13.80142372,-13.80142372,-13.80142372,-13.80142372,-13.80142372
2021-08-06,4.027700461,2.161444683,-0.492760206,-1.637909945,-2.748474397,-3.954698573,-3.915837843,-4.696223732,-5.559248684,-7.317101255,-7.783575963,-7.992766514,-8.173436828,-8.540306044,-8.628179243,-8.628179243,-8.628179243,-8.628179243,-8.628179243
2021-08-07,4.087965049,2.065970073,-0.700079322,-1.852995764,-2.94702009,-4.187040137,-4.191547957,-4.953854551,-5.800033326,-7.527978321,-8.000438366,-8.202900809,-8.377948081,-8.737250711,-8.822923353,-8.822923353,-8.822923353,-8.822923353,-8.822923353
2021-08-08,5.338872946,3.434412843,0.747640112,-0.424694514,-1.554370174,-2.79208617,-2.737914859,-3.542730773,-4.440573324,-6.257453713,-6.735703147,-6.95406697,-7.142415264,-7.519857544,-7.610768964,-7.610768964,-7.610768964,-7.610768964,-7.610768964
2021-08-09,6.485540427,4.608017048,1.942550765,0.781224224,-0.335150074,-1.565385593,-1.513703391,-2.310610804,-3.196475909,-4.993157092,-5.466430997,-5.681841482,-5.867714589,-6.241679386,-6.331601789,-6.331601789,-6.331601789,-6.331601789,-6.331601789
2021-08-10,5.358278311,3.44500171,0.755824214,-0.397604387,-1.497801464,-2.7303847,-2.698629383,-3.480332312,-4.347413895,-6.111814607,-6.582515665,-6.792292927,-6.973446792,-7.340822671,-7.428865125,-7.428865125,-7.428865125,-7.428865125,-7.428865125
2021-08-11,1.944051779,0.268304992,-2.243663319,-3.352600362,-4.420302526,-5.598916591,-5.534791398,-6.306792308,-7.149267344,-8.873579795,-9.321842455,-9.527092273,-9.704546857,-10.06873685,-10.15558021,-10.15558021,-10.15558021,-10.15558021,-10.15558021
2021-08-12,1.912195243,0.148782664,-2.42550984,-3.535699178,-4.602024826,-5.786108989,-5.749495723,-6.507757733,-7.33594346,-9.03523131,-9.485591271,-9.685995474,-9.859364985,-10.21730908,-10.30244987,-10.30244987,-10.30244987,-10.30244987,-10.30244987
2021-08-13,1.232301749,-0.492909492,-3.043902115,-4.172555208,-5.273582229,-6.456208355,-6.387935015,-7.17388947,-8.037591137,-9.797687603,-10.25488376,-10.46576163,-10.64788122,-11.0175292,-11.10608452,-11.10608452,-11.10608452,-11.10608452,-11.10608452
2021-08-14,-1.24748417,-3.154392388,-5.834067688,-6.962897093,-8.04414488,-9.250457411,-9.241828563,-9.996545314,-10.82690337,-12.52878266,-12.98933941,-13.18863801,-13.36106708,-13.71739737,-13.80212181,-13.80212181,-13.80212181,-13.80212181,-13.80212181
2021-08-15,0.952398337,-0.73999951,-3.261517505,-4.359420239,-5.423169487,-6.585900705,-6.538508779,-7.295029252,-8.117422378,-9.807389869,-10.25145524,-10.45140424,-10.62436231,-10.98109578,-11.06598442,-11.06598442,-11.06598442,-11.06598442,-11.06598442
2021-08-16,2.046018637,0.382512419,-2.119945169,-3.224724036,-4.311134566,-5.463372693,-5.399284369,-6.168655335,-7.006988168,-8.724337682,-9.170683507,-9.375189992,-9.551991535,-9.91462882,-10.00112312,-10.00112312,-10.00112312,-10.00112312,-10.00112312
2021-08-17,-2.943304025,-5.209681441,-8.154837809,-9.33769241,-10.4554166,-11.73169126,-11.78571388,-12.53991927,-13.38701336,-15.11462774,-15.60371683,-15.80218015,-15.97402058,-16.33187845,-16.41669433,-16.41669433,-16.41669433,-16.41669433,-16.41669433
2021-08-18,0.096643485,-2.147204708,-5.077999001,-6.26868331,-7.395870828,-8.676597943,-8.715167236,-9.482211057,-10.345537,-12.10098197,-12.59285543,-12.79690236,-12.9733183,-13.3354042,-13.42174309,-13.42174309,-13.42174309,-13.42174309,-13.42174309
2021-08-19,6.350812949,4.411094326,1.698201411,0.520171206,-0.619448452,-1.858444817,-1.80995463,-2.615173148,-3.5152682,-5.335713766,-5.816923454,-6.035492606,-6.224009046,-6.601604279,-6.692571332,-6.692571332,-6.692571332,-6.692571332,-6.692571332
2021-08-20,7.04730419,4.97535454,2.166756275,0.97846983,-0.155005592,-1.421557348,-1.406087369,-2.200136837,-3.091570701,-4.896236346,-5.384020855,-5.598443762,-5.783496806,-6.156470633,-6.24608772,-6.24608772,-6.24608772,-6.24608772,-6.24608772
2021-08-21,7.67590145,5.585828583,2.762127162,1.562650659,0.416891428,-0.858297874,-0.837270497,-1.640961249,-2.546283499,-4.374472436,-4.86714714,-5.08538376,-5.273605213,-5.650441645,-5.741243055,-5.741243055,-5.741243055,-5.741243055,-5.741243055
2021-08-22,6.230012931,4.263357583,1.535067123,0.375139336,-0.727610481,-1.970638478,-1.949763959,-2.729651732,-3.596871617,-5.36109512,-5.835412036,-6.044226458,-6.224614023,-6.591772591,-6.679628065,-6.679628065,-6.679628065,-6.679628065,-6.679628065
2021-08-23,5.044668235,3.169597453,0.509742961,-0.632491829,-1.723426404,-2.943955591,-2.911141339,-3.686673591,-4.543576432,-6.290929784,-6.756375623,-6.963678905,-7.142778999,-7.507685177,-7.594964673,-7.594964673,-7.594964673,-7.594964673,-7.594964673
2021-08-24,3.141927756,1.420632301,-1.12369588,-2.2331751,-3.307639744,-4.481491223,-4.431699835,-5.196438535,-6.031322105,-7.742347697,-8.191655828,-8.394534243,-8.56996494,-8.930541761,-9.016469648,-9.016469648,-9.016469648,-9.016469648,-9.016469648
2021-08-25,0.374342002,-1.483588994,-4.130647616,-5.269628962,-6.377127625,-7.574954708,-7.539668861,-8.31445193,-9.169512945,-10.9138607,-11.37766989,-11.58439614,-11.76304844,-12.12808229,-12.21528785,-12.21528785,-12.21528785,-12.21528785,-12.21528785
2021-08-26,-0.766065561,-2.762592979,-5.516798747,-6.700201497,-7.85767848,-9.08997484,-9.054492568,-9.856015994,-10.75387886,-12.57008179,-13.05451009,-13.27150973,-13.45874037,-13.835155,-13.92569511,-13.92569511,-13.92569511,-13.92569511,-13.92569511
